Time, pitch,  roll,  yaw, X, Y, Z,Tof, Up,Back,Right,Front, Back,States
15.0477411746979,-0.000669358596806,-0.08291627459019,2.74699969447696,1.23500633239746,0.18737268447876,-0.992943465709686,1.97237014770648,-1,2.90583562850953,2.55316185951251,5.12993144989014,2.39576244354249, State.takeoff
15.1610321998596,-0.000450792474814,-0.042510992322529,2.93319717786785,1.27071106433868,0.193332493305206,-0.993070125579834,1.97249126434383,-1,2.93814015388489,2.54808974266052,5.09845447540286,2.40128540992739, State.takeoff
15.2827703952789,-0.00025954714736,-0.017547607748259,3.12417703948876,1.30920255184174,0.199650213122368,-0.99318653345108,1.97259712219263,-1,2.97045063972474,2.54315638542176,5.0670328140259,2.40671157836915, State.takeoff
15.3986208438873,-0.000136603777722,-0.003204345838686,3.31038743215022,1.34578335285187,0.205611944198608,-0.993282973766327,1.97277379035957,-1,3.00276589393617,2.53830814361573,5.03566932678223,2.41209459304811, State.takeoff
15.5147390365601,-5.46415032775369E-05,0.005283069284841,3.49182454853006,1.38139355182648,0.211409941315651,-0.993366003036499,1.97284805774797,-1,3.06741189956666,2.52873826026918,4.97311353683472,2.42285490036011, State.takeoff
15.6297299861908,-0.000102453059962,-0.111297607243569,3.6780343429185,1.41790854930878,0.217334762215614,-0.993442714214325,1.9729186296466,-1,3.09974527359009,2.52399563789368,4.94192123413088,2.42825865745544, State.takeoff
15.7439455986023,-0.000293698116645,-0.055053712004268,3.85470122204617,1.45253121852875,0.222767844796181,-0.993512153625488,1.97298264503489,-1,3.13208961486816,2.5194013118744,4.91077804565434,2.43354606628419, State.takeoff
15.8641347885132,-0.000218566044547,-0.010284423675637,4.05046634123891,1.49086999893188,0.228643849492073,-0.993580400943756,1.9730410575872,-1,3.16444849967957,2.51496744155889,4.87968254089356,2.43871212005615, State.takeoff
15.9750845432281,-0.000102452808121,0.011007664650751,4.22236153085993,1.52450394630432,0.233771845698357,-0.993632078170776,1.97309362888379,-1,3.19681811332703,2.51060819625856,4.8486385345459,2.44384527206422, State.takeoff
16.0892493724823,-1.00979380885618E-11,0.023622483025752,4.40857637774093,1.56090617179871,0.239347621798515,-0.993681073188782,1.97313964366937,-1,3.22919654846193,2.50627160072328,4.8176488876343,2.44899725914003, State.takeoff
16.2089555263519,6.14716574174123E-05,0.029802543302906,4.59956472912789,1.5972706079483,0.244974181056023,-0.993724405765533,1.97318100929268,-1,3.26158380508423,2.50192880630493,4.78671407699585,2.45419573783879, State.takeoff
16.3260715007782,0.000122943229296,0.03202330140409,4.78578342564729,1.63452661037445,0.25081330537796,-0.993764102458954,1.97325181961092,-1,3.32638335227967,2.49316143989565,4.72501039505009,2.46479392051703, State.takeoff
16.4420392513275,3.41510018933277E-05,-0.080108622243213,4.96722659339547,1.6698842048645,0.256397634744644,-0.99379825592041,1.97328400611993,-1,3.35879945755005,2.48874211311341,4.69423961639405,2.47019171714783, State.takeoff
16.5548384189606,-0.000170754688168,-0.03405761843145,5.14866645536104,1.70522105693817,0.261849045753479,-0.993832290172577,1.97331380844199,-1,3.39123392105103,2.48443078994756,4.66351222991945,2.47551846504215, State.takeoff
16.665990114212,-0.000136603773576,0.001315683710501,5.32055970488003,1.73867547512054,0.266931176185608,-0.993861436843872,1.97334194183381,-1,3.42368817329407,2.48023343086247,4.63282632827761,2.48077082633973, State.takeoff
16.7767963409424,-3.41509002906016E-05,0.021290690958682,5.50200081552086,1.77395701408386,0.27229231595993,-0.993887662887573,1.97336709499419,-1,3.45615935325623,2.47607684135442,4.60218811035158,2.4860241413117, State.takeoff
16.8909509181976,6.14717536457402E-05,0.031414692246551,5.68344259851384,1.80920243263245,0.277694880962372,-0.993910431861877,1.97338891029366,-1,3.48864579200745,2.47191834449787,4.57159805297853,2.49131989479065, State.takeoff
17.0042071342468,0.000122943164469,0.035685962347364,5.86010900315629,1.84348356723785,0.283017575740814,-0.993929803371429,1.97340798378067,-1,3.52114415168765,2.46773386001592,4.54106140136719,2.49668288230897, State.takeoff
17.1204302310944,0.000122943543725,0.036774156054915,6.05110114671987,1.87957715988159,0.288704931735992,-0.993948400020599,1.9734255075456,-1,3.55365562438965,2.46351099014301,4.51057529449465,2.50212430953979, State.takeoff
17.2322459220886,0.000157094345505,0.035905347209648,6.2277669304567,1.91470503807068,0.294325023889542,-0.993964314460754,1.97344136238231,-1,3.58618187904358,2.45924305915837,4.48013973236087,2.50765061378479, State.takeoff
17.3425941467285,0.000157094260679,0.033993116089761,6.40443333514089,1.94887006282806,0.299870014190674,-0.993978321552277,1.97346866130846,-1,3.65127396583557,2.45057344436645,4.41942167282105,2.51895952224733, State.takeoff
17.4572238922119,6.14722060085036E-05,-0.077087381103049,6.58110002840628,1.98300075531006,0.305453896522522,-0.993991732597351,1.97348153591164,-1,3.68384480476379,2.44619417190557,4.38913488388066,2.5247220993043, State.takeoff
17.567040681839,-0.000157094440888,-0.034393313441889,6.76254228120119,2.01803708076477,0.31106173992157,-0.994006097316742,1.97349405288734,-1,3.71644544601441,2.44192290306093,4.35888147354127,2.53041362762452, State.takeoff
17.6797826290131,-0.000129773577257,5.6121457038835E-05,6.93920833938774,2.05213093757629,0.316436439752579,-0.994018912315369,1.97350549697888,-1,3.74907898902893,2.43776059150697,4.32866001129151,2.53603672981265, State.takeoff
17.7932412624359,-3.41509782559485E-05,0.018751246858959,7.12065221193984,2.08711576461792,0.321949064731598,-0.994029879570007,1.97351622581499,-1,3.78173637390137,2.4336383342743,4.29847764968873,2.54166269302369, State.takeoff
17.9096848964691,6.14716537454122E-05,0.028430908969835,7.30686054920305,2.12206411361694,0.327496826648712,-0.994039058685303,1.97352504730364,-1,3.81441688537599,2.42951607704167,4.26833820343018,2.54732966423035, State.takeoff
18.0239007472992,9.56225801835397E-05,0.032452968649494,7.48830987921801,2.15789127349854,0.333249747753143,-0.994047284126282,1.97353339195253,-1,3.84711647033691,2.42537188529979,4.2382426261902,2.55305957794191, State.takeoff
18.1342661380768,0.000122943025758,0.03339697796016,7.66019779785963,2.19092512130737,0.338622480630875,-0.994053721427918,1.97354006767323,-1,3.87983703613281,2.42119383811951,4.20819234848024,2.55886435508729, State.takeoff
18.2489488124847,0.000122943121935,0.03266923614464,7.84164883322126,2.22575449943542,0.344360947608948,-0.994060397148132,1.97354578971912,-1,3.91257882118226,2.41697764396673,4.17818784713745,2.56474781036378, State.takeoff
18.3592250347137,0.000122943202457,0.031029564177211,8.01831162255378,2.25962853431702,0.350013315677643,-0.994066536426544,1.97355711460119,-1,3.97812581062317,2.40842700004578,4.11830902099613,2.57675743103032, State.takeoff
18.4749965667725,0.000122943333928,0.028795690842549,8.20453101472392,2.29529213905334,0.356036871671677,-0.994071245193481,1.9735616445555,-1,4.01093196868897,2.40409612655644,4.08843612670899,2.58287978172302, State.takeoff
18.5950284004211,3.41509513234277E-05,-0.088653544912068,8.39552732835641,2.33183288574219,0.362241625785828,-0.994075953960419,1.97356653213503,-1,4.0437650680542,2.39974689483662,4.05860328674318,2.58906435966496, State.takeoff
18.7125430107117,-0.000191244962154,-0.038269043168854,8.58174226972544,2.36745023727417,0.368134349584579,-0.994081795215607,1.97357118129758,-1,4.07664299011231,2.39550399780273,4.02878856658937,2.59518122673035, State.takeoff
